Time,Wave_Height
561.46,-1.00680153607527
561.47,-1.01803266760514
561.48,-1.02898982161229
561.49,-1.03967128250028
561.5,-1.05007548011886
561.51,-1.06020098900227
561.52,-1.07004652749976
561.53,-1.07961095679875
561.54,-1.08889327984437
561.55,-1.09789264015713
561.56,-1.10660832055076
561.57,-1.1150397417538
561.58,-1.12318646093649
561.59,-1.1310481701468
561.6,-1.13862469465724
561.61,-1.14591599122596
561.62,-1.15292214627497
561.63,-1.15964337398834
561.64,-1.16608001433337
561.65,-1.17223253100794
561.66,-1.17810150931697
561.67,-1.18368765398126
561.68,-1.18899178688206
561.69,-1.1940148447441
561.7,-1.19875787676073
561.71,-1.20322204216487
561.72,-1.20740860774746
561.73,-1.21131894532892
561.74,-1.2149545291853
561.75,-1.21831693343295
561.76,-1.22140782937508
561.77,-1.22422898281391
561.78,-1.2267822513308
561.79,-1.22906958153852
561.8,-1.23109300630868
561.81,-1.23285464197733
561.82,-1.23435668553243
561.83,-1.23560141178632
561.84,-1.23659117053596
561.85,-1.23732838371442
561.86,-1.23781554253761
561.87,-1.23805520464694
561.88,-1.23804999125405
561.89,-1.2378025842879
561.9,-1.23731572354911
561.91,-1.23659220387322
561.92,-1.23563487230597
561.93,-1.2344466252942
561.94,-1.2330304058935
561.95,-1.23138920099685
561.96,-1.22952603858579
561.97,-1.22744398500702
561.98,-1.22514614227678
561.99,-1.22263564541523
562,-1.21991565981349
562.01,-1.21698937863491
562.02,-1.21386002025336
562.03,-1.21053082572989
562.04,-1.2070050563306
562.05,-1.203285991086
562.06,-1.19937692439589
562.07,-1.19528116367897
562.08,-1.19100202707094
562.09,-1.18654284117062
562.1,-1.18190693883742
562.11,-1.17709765703969
562.12,-1.17211833475628
562.13,-1.16697231093234
562.14,-1.16166292248961
562.15,-1.1561935023928
562.16,-1.1505673777731
562.17,-1.14478786810876
562.18,-1.13885828346361
562.19,-1.13278192278493
562.2,-1.12656207226007
562.21,-1.12020200373192
562.22,-1.11370497317539
562.23,-1.10707421923271
562.24,-1.1003129618092
562.25,-1.09342440072888
562.26,-1.08641171445016
562.27,-1.07927805884097
562.28,-1.07202656601363
562.29,-1.06466034321864
562.3,-1.0571824717971
562.31,-1.0495960061914
562.32,-1.04190397301375
562.33,-1.03410937017134
562.34,-1.02621516604759
562.35,-1.01822429873904
562.36,-1.01013967534685
562.37,-1.00196417132185
562.38,-0.993700629862008
562.39,-0.985351861361625
562.4,-0.976920642910877
562.41,-0.968409717844807
562.42,-0.959821795340164
562.43,-0.95115955005881
562.44,-0.942425621836975
562.45,-0.933622615418839
562.46,-0.924753100231399
562.47,-0.915819610202554
562.48,-0.90682464361702
562.49,-0.897770663011952
562.5,-0.888660095108365
562.51,-0.879495330778277
562.52,-0.87027872504445
562.53,-0.861012597113512
562.54,-0.851699230437894
562.55,-0.842340872807385
562.56,-0.832939736467503
562.57,-0.823497998262735
562.58,-0.814017799804353
562.59,-0.804501247659333
562.6,-0.794950413560267
562.61,-0.7853673346339
562.62,-0.775754013646411
562.63,-0.766112419264698
562.64,-0.756444486330624
562.65,-0.746752116148604
562.66,-0.737037176782816
562.67,-0.727301503363723
562.68,-0.717546898402636
562.69,-0.707775132111381
562.7,-0.697987942727727
562.71,-0.688187036842143
562.72,-0.678374089727847
562.73,-0.66855074567041
562.74,-0.65871861829613
562.75,-0.648879290898499
562.76,-0.639034316760535
562.77,-0.629185219472844
562.78,-0.619333493245225
562.79,-0.6094806032115
562.8,-0.599627985725754
562.81,-0.589777048649893
562.82,-0.579929171630633
562.83,-0.570085706365964
562.84,-0.560247976859064
562.85,-0.550417279659763
562.86,-0.540594884093186
562.87,-0.530782032473395
562.88,-0.520979940303133
562.89,-0.511189796457459
562.9,-0.501412763352959
562.91,-0.491649977099246
562.92,-0.481902547635261
562.93,-0.472171558847884
562.94,-0.462458068674045
562.95,-0.452763109185525
562.96,-0.443087686655872
562.97,-0.433432781610556
562.98,-0.423799348859625
562.99,-0.414188317512916
563,-0.404600590978207
563.01,-0.39503704694198
563.02,-0.385498537334443
563.03,-0.375985888277096
563.04,-0.366499900014831
563.05,-0.357041346832466
563.06,-0.347610976955944
563.07,-0.338209512438924
563.08,-0.328837649035957
563.09,-0.319496056061465
563.1,-0.310185376236772
563.11,-0.300906225525049
563.12,-0.291659192955062
563.13,-0.28244484043517
563.14,-0.273263702556703
563.15,-0.264116286390727
563.16,-0.255003071275733
563.17,-0.245924508599525
563.18,-0.236881021575822
563.19,-0.22787300501597
563.2,-0.218900825098067
563.21,-0.209964819132932
563.22,-0.201065295330061
563.23,-0.192202532563137
563.24,-0.183376780137288
563.25,-0.174588257558669
563.26,-0.165837154307775
563.27,-0.157123629618266
563.28,-0.148447812261874
563.29,-0.139809800340209
563.3,-0.131209661086912
563.31,-0.12264743067847
563.32,-0.114123114057131
563.33,-0.105636684766825
563.34,-0.097188084801891
563.35,-0.0887772244721298
563.36,-0.0804039822837257
563.37,-0.0720682048379477
563.38,-0.0637697067487799
563.39,-0.0555082705806214
563.4,-0.0472836468076707
563.41,-0.0390955537944928
563.42,-0.0309436778017457
563.43,-0.0228276730157632
563.44,-0.0147471616036027
563.45,-0.00670173379588296
563.46,0.00130905200386761
563.47,0.0092856690801392
563.48,0.017228622236895
563.49,0.0251384475985352
563.5,0.0330157123796922
563.51,0.0408610146222655
563.52,0.0486749828998184
563.53,0.056458275988441
563.54,0.0642115825026559
563.55,0.0719356204975081
563.56,0.0796311370339872
563.57,0.0872989077093759
563.58,0.0949397361506082
563.59,0.1025544534716
563.6,0.11014391769293
563.61,0.117709013124408
563.62,0.125250649710239
563.63,0.132769762336529
563.64,0.140267310101285
563.65,0.14774427554636
563.66,0.155201663852321
563.67,0.162640501995594
563.68,0.17006183786833
563.69,0.177466739361782
563.7,0.184856293412018
563.71,0.192231605010922
563.72,0.199593796180102
563.73,0.206944004910379
563.74,0.214283384066303
563.75,0.221613100257064
563.76,0.228934332673921
563.77,0.236248271895371
563.78,0.243556118661123
563.79,0.250859082614828
563.8,0.258158381017784
563.81,0.265455237434023
563.82,0.272750880387839
563.83,0.280046541995129
563.84,0.287343456569867
563.85,0.294642859206733
563.86,0.30194598434162
563.87,0.309254064290819
563.88,0.316568327770948
563.89,0.323889998400993
563.9,0.33122029318767
563.91,0.338560420996091
563.92,0.345911581006826
563.93,0.353274961162617
563.94,0.360651736603534
563.95,0.368043068095465
563.96,0.375450100451983
563.97,0.382873960951595
563.98,0.390315757752709
563.99,0.397776578307514
564,0.405257487777609
564.01,0.412759527452717
564.02,0.4202837131741
564.03,0.427831033765393
564.04,0.43540244947273
564.05,0.442998890415259
564.06,0.450621255049528
564.07,0.458270408648847
564.08,0.465947181798392
564.09,0.473652368911732
564.1,0.481386726766557
564.11,0.489150973064547
564.12,0.496945785015409
564.13,0.504771797949271
564.14,0.512629603957006
564.15,0.52051975056173
564.16,0.528442739423877
564.17,0.536399025080296
564.18,0.544389013720276
564.19,0.552413062000277
564.2,0.560471475898323
564.21,0.568564509611796
564.22,0.576692364497287
564.23,0.584855188057426
564.24,0.593053072973977
564.25,0.601286056190177
564.26,0.609554118042897
564.27,0.617857181447015
564.28,0.626195111132822
564.29,0.634567712938002
564.3,0.642974733155581
564.31,0.651415857939077
564.32,0.65989071276629
564.33,0.668398861961551
564.34,0.676939808280286
564.35,0.685512992554083
564.36,0.69411779339778
564.37,0.702753526981021
564.38,0.711419446863439
564.39,0.72011474389438
564.4,0.728838546178551
564.41,0.737589919107169
564.42,0.746367865455831
564.43,0.755171325549135
564.44,0.763999177492396
564.45,0.772850237469907
564.46,0.78172326011227
564.47,0.79061693892947
564.48,0.799529906812167
564.49,0.808460736600108
564.5,0.817407941717358
564.51,0.826369976874597
564.52,0.835345238837232
564.53,0.844332067259858
564.54,0.853328745585493
564.55,0.862333502009646
564.56,0.871344510507997
564.57,0.880359891927376
564.58,0.889377715138356
564.59,0.898395998249437
564.6,0.907412709880936
564.61,0.916425770497377
564.62,0.925433053798041
564.63,0.934432388163125
564.64,0.943421558155457
564.65,0.952398306074508
564.66,0.961360333563062
564.67,0.97030530326358
564.68,0.979230840523162
564.69,0.988134535144767
564.7,0.99701394318364
564.71,1.00586658878639
564.72,1.01468996607117
564.73,1.02348154104612
564.74,1.03223875356547
564.75,1.04095901931958
564.76,1.0496397318574
564.77,1.05827826463942
564.78,1.06687197311816
564.79,1.07541819684449
564.8,1.08391426159661
564.81,1.09235748152977
564.82,1.10074516134496
564.83,1.10907459847159
564.84,1.11734308526572
564.85,1.12554791121646
564.86,1.13368636516248
564.87,1.14175573751229
564.88,1.14975332246879
564.89,1.15767642025273
564.9,1.16552233932497
564.91,1.17328839860249
564.92,1.18097192966762
564.93,1.18857027896655
564.94,1.19608080999482
564.95,1.20350090546681
564.96,1.21082796946831
564.97,1.21805942958649
564.98,1.22519273901774
564.99,1.23222537864922
565,1.23915485911152
565.01,1.24597872280073
565.02,1.25269454586693
565.03,1.2592999401666
565.04,1.26579255517696
565.05,1.27217007986981
565.06,1.27843024454151
565.07,1.28457082259914
565.08,1.29058963229777
565.09,1.29648453842956
565.1,1.30225345396024
565.11,1.30789434161216
565.12,1.31340521539223
565.13,1.31878414206138
565.14,1.32402924254566
565.15,1.32913869328572
565.16,1.33411072752361
565.17,1.33894363652544
565.18,1.34363577073794
565.19,1.34818554087796
565.2,1.35259141895317
565.21,1.35685193921314
565.22,1.36096569902903
565.23,1.36493135970161
565.24,1.36874764719584
565.25,1.37241335280152
565.26,1.37592733371922
565.27,1.37928851357099
565.28,1.38249588283466
565.29,1.38554849920168
565.3,1.38844548785788
565.31,1.39118604168757
565.32,1.39376942139935
565.33,1.39619495557509
565.34,1.39846204064093
565.35,1.40057014076132
565.36,1.40251878765528
565.37,1.40430758033648
565.38,1.40593618477629
565.39,1.40740433349133
565.4,1.40871182505546
565.41,1.40985852353755
565.42,1.41084435786513
565.43,1.41166932111546
565.44,1.41233346973504
565.45,1.41283692268795
565.46,1.41317986053567
565.47,1.41336252444766
565.48,1.41338521514637
565.49,1.41324829178638
565.5,1.41295217077032
565.51,1.41249732450295
565.52,1.4118842800846
565.53,1.41111361794719
565.54,1.41018597043319
565.55,1.40910202032076
565.56,1.40786249929647
565.57,1.4064681863779
565.58,1.4049199062886
565.59,1.40321852778772
565.6,1.4013649619558
565.61,1.39936016044076
565.62,1.39720511366501
565.63,1.39490084899714
565.64,1.39244842889062
565.65,1.38984894899218
565.66,1.38710353622174
565.67,1.38421334682839
565.68,1.38117956442355
565.69,1.37800339799472
565.7,1.37468607990307
565.71,1.37122886386653
565.72,1.36763302293301
565.73,1.3638998474452
565.74,1.36003064300038
565.75,1.35602672840831
565.76,1.35188943364992
565.77,1.34762009784014
565.78,1.34322006719695
565.79,1.33869069302063
565.8,1.33403332968569
565.81,1.3292493326478
565.82,1.32434005646981
565.83,1.31930685286926
565.84,1.31415106878873
565.85,1.30887404449542
565.86,1.30347711170839
565.87,1.2979615917598
565.88,1.2923287937911
565.89,1.28658001298667
565.9,1.28071652884848
565.91,1.27473960351421
565.92,1.26865048012031
565.93,1.26245038121369
565.94,1.2561405072134
565.95,1.24972203492626
565.96,1.243196116116
565.97,1.23656387613074
565.98,1.22982641258974
565.99,1.22298479413091
566,1.21604005922262
566.01,1.20899321503969
566.02,1.20184523640684
566.03,1.19459706481117
566.04,1.18724960748368
566.05,1.17980373655383
566.06,1.17226028827615
566.07,1.16462006233154
566.08,1.15688382120487
566.09,1.1490522896377
566.1,1.14112615415988
566.11,1.13310606269921
566.12,1.12499262427013
566.13,1.11678640874265
566.14,1.10848794669134
566.15,1.10009772932547
566.16,1.09161620849998
566.17,1.08304379680787
566.18,1.07438086775442
566.19,1.0656277560118
566.2,1.056784757756
566.21,1.04785213108369
566.22,1.03883009651047
566.23,1.02971883754837
566.24,1.02051850136338
566.25,1.01122919951139
566.26,1.00185100875188
566.27,0.992383971938586
566.28,0.982828098985838
566.29,0.973183367909544
566.3,0.963449725941446
566.31,0.953627090715154
566.32,0.943715351522706
566.33,0.933714370639721
566.34,0.923623984717377
566.35,0.913444006239846
566.36,0.903174225044842
566.37,0.892814409905418
566.38,0.882364310170528
566.39,0.871823657462963
566.4,0.861192167431406
566.41,0.850469541555021
566.42,0.839655468997159
566.43,0.828749628507083
566.44,0.817751690364935
566.45,0.806661318370114
566.46,0.795478171867052
566.47,0.784201907807996
566.48,0.772832182848977
566.49,0.761368655476174
566.5,0.749810988158892
566.51,0.738158849527635
566.52,0.726411916572288
566.53,0.714569876858939
566.54,0.702632430760917
566.55,0.690599293701725
566.56,0.678470198405203
566.57,0.666244897151539
566.58,0.65392316403478
566.59,0.641504797217279
566.6,0.628989621180332
566.61,0.616377488965699
566.62,0.603668284405475
566.63,0.590861924336021
566.64,0.577958360794234
566.65,0.564957583190982
566.66,0.551859620459525
566.67,0.538664543175475
566.68,0.525372465644264
566.69,0.511983547953864
566.7,0.498497997989224
566.71,0.484916073403838
566.72,0.471238083547985
566.73,0.457464391348004
566.74,0.443595415135023
566.75,0.429631630419459
566.76,0.415573571608471
566.77,0.401421833663966
566.78,0.387177073697141
566.79,0.372840012498332
566.8,0.358411435998494
566.81,0.343892196659608
566.82,0.329283214792099
566.83,0.314585479797533
566.84,0.299800051330928
566.85,0.284928060385635
566.86,0.269970710293452
566.87,0.254929277642223
566.88,0.23980511310544
566.89,0.224599642184834
566.9,0.209314365862322
566.91,0.193950861160496
566.92,0.17851078161038
566.93,0.162995857624194
566.94,0.147407896772927
566.95,0.131748783966964
566.96,0.116020481538117
566.97,0.100225029223846
566.98,0.0843645440516793
566.99,0.0684412201228858
567,0.0524573282961968
567.01,0.0364152157701084
567.02,0.0203173055637931
567.03,0.00416609589663787
567.04,-0.0120358405331884
567.05,-0.0282858573723665
567.06,-0.0445812355358803
567.07,-0.060919184231985
567.08,-0.0772968420861693
567.09,-0.0937112783657488
567.1,-0.110159494301479
567.11,-0.126638424507549
567.12,-0.143144938497671
567.13,-0.159675842296404
567.14,-0.176227880144054
567.15,-0.192797736294429
567.16,-0.209382036902652
567.17,-0.225977352002626
567.18,-0.242580197570853
567.19,-0.25918703767611
567.2,-0.275794286711042
567.21,-0.292398311706366
567.22,-0.308995434721439
567.23,-0.325581935312297
567.24,-0.342154053072182
567.25,-0.35870799024331
567.26,-0.375239914396446
567.27,-0.391745961175701
567.28,-0.408222237104714
567.29,-0.424664822453228
567.3,-0.441069774157823
567.31,-0.457433128796739
567.32,-0.473750905613403
567.33,-0.490019109584653
567.34,-0.506233734534104
567.35,-0.522390766281381
567.36,-0.538486185828431
567.37,-0.554515972576352
567.38,-0.570476107570745
567.39,-0.586362576770113
567.4,-0.602171374335155
567.41,-0.617898505933929
567.42,-0.633539992059526
567.43,-0.649091871355722
567.44,-0.664550203947318
567.45,-0.679911074770254
567.46,-0.695170596899269
567.47,-0.710324914866418
567.48,-0.725370207968406
567.49,-0.740302693558331
567.5,-0.755118630317057
567.51,-0.769814321500666
567.52,-0.784386118160745
567.53,-0.798830422331098
567.54,-0.813143690180442
567.55,-0.827322435123352
567.56,-0.841363230888504
567.57,-0.855262714539015
567.58,-0.869017589439946
567.59,-0.88262462817265
567.6,-0.896080675388056
567.61,-0.909382650597718
567.62,-0.922527550898747
567.63,-0.935512453628245
567.64,-0.948334518944502
567.65,-0.960990992331374
567.66,-0.973479207022174
567.67,-0.985796586340372
567.68,-0.99794064595373
567.69,-1.00990899603862
567.7,-1.02169934335169
567.71,-1.03330949320668
567.72,-1.04473735135262
567.73,-1.05598092575137
567.74,-1.06703832825171
567.75,-1.07790777615866
567.76,-1.08858759369327
567.77,-1.09907621334413
567.78,-1.10937217710581
567.79,-1.1194741376035
567.8,-1.12938085910228
567.81,-1.13909121839876
567.82,-1.14860420559446
567.83,-1.15791892474827
567.84,-1.16703459440914
567.85,-1.17595054802499
567.86,-1.1846662342293
567.87,-1.19318121700378
567.88,-1.20149517571643
567.89,-1.20960790503472
567.9,-1.21751931471351
567.91,-1.22522942925822
567.92,-1.23273838746204
567.93,-1.24004644181829
567.94,-1.24715395780862
567.95,-1.25406141306572
567.96,-1.26076939641416
567.97,-1.26727860678691
567.98,-1.27358985202091
567.99,-1.27970404753164
568,-1.2856222148684
568.01,-1.29134548015135
568.02,-1.29687507239248
568.03,-1.30221232170152
568.04,-1.30735865737891
568.05,-1.31231560589836
568.06,-1.31708478878037
568.07,-1.32166792035919
568.08,-1.32606680544603
568.09,-1.33028333689092
568.1,-1.33431949304555
568.11,-1.33817733513017
568.12,-1.34185900450799
568.13,-1.34536671986914
568.14,-1.34870277432811
568.15,-1.35186953243803
568.16,-1.3548694271246
568.17,-1.35770495654367
568.18,-1.36037868086625
568.19,-1.36289321899429
568.2,-1.36525124521083
568.21,-1.36745548576914
568.22,-1.36950871542484
568.23,-1.37141375391398
568.24,-1.37317346238245
568.25,-1.37479073977061
568.26,-1.37626851915695
568.27,-1.37760976406567
568.28,-1.37881746474279
568.29,-1.37989463440406
568.3,-1.38084430546075
568.31,-1.38166952572701
568.32,-1.38237335461298
568.33,-1.38295885930916
568.34,-1.38342911096655
568.35,-1.38378718087588
568.36,-1.38403613665284
568.37,-1.38417903843223
568.38,-1.38421893507568
568.39,-1.38415886039895
568.4,-1.38400182942213
568.41,-1.38375083464838
568.42,-1.38340884237412
568.43,-1.3829787890378
568.44,-1.38246357760946
568.45,-1.3818660740268
568.46,-1.38118910368165
568.47,-1.38043544796203
568.48,-1.37960784085256
568.49,-1.37870896559986
568.5,-1.37774145144432
568.51,-1.37670787042506
568.52,-1.37561073426008
568.53,-1.37445249130664
568.54,-1.37323552360575
568.55,-1.37196214401354
568.56,-1.37063459342475
568.57,-1.36925503809059
568.58,-1.36782556703478
568.59,-1.36634818957174
568.6,-1.36482483292944
568.61,-1.36325733997983
568.62,-1.361647467081
568.63,-1.35999688203263
568.64,-1.35830716214822
568.65,-1.35657979244636
568.66,-1.35481616396328
568.67,-1.35301757219006
568.68,-1.35118521563484
568.69,-1.34932019451366
568.7,-1.34742350957094
568.71,-1.3454960610314
568.72,-1.34353864768493
568.73,-1.34155196610631
568.74,-1.33953661000997
568.75,-1.33749306974158
568.76,-1.33542173190725
568.77,-1.33332287914072
568.78,-1.33119669000968
568.79,-1.3290432390607
568.8,-1.32686249700355
568.81,-1.32465433103526
568.82,-1.32241850530291
568.83,-1.32015468150531
568.84,-1.31786241963323
568.85,-1.31554117884722
568.86,-1.3131903184922
568.87,-1.31080909924818
568.88,-1.30839668441535
568.89,-1.30595214133257
568.9,-1.30347444292812
568.91,-1.3009624694
568.92,-1.29841501002477
568.93,-1.29583076509326
568.94,-1.29320834796962
568.95,-1.29054628727306
568.96,-1.28784302917813
568.97,-1.28509693983277
568.98,-1.28230630788962
568.99,-1.27946934714898
569,-1.27658419930945
569.01,-1.27364893682393
569.02,-1.27066156585672
569.03,-1.26762002933893
569.04,-1.26452221011873
569.05,-1.26136593420209
569.06,-1.25814897408034
569.07,-1.25486905214161
569.08,-1.2515238441606
569.09,-1.24811098286338
569.1,-1.2446280615634
569.11,-1.24107263786285
569.12,-1.23744223741698
569.13,-1.23373435775519
569.14,-1.22994647215497
569.15,-1.22607603356402
569.16,-1.22212047856609
569.17,-1.21807723138494
569.18,-1.21394370792277
569.19,-1.20971731982647
569.2,-1.20539547857928
569.21,-1.20097559961005
569.22,-1.19645510641722
569.23,-1.19183143470184
569.24,-1.18710203650393
569.25,-1.1822643843382
569.26,-1.17731597532339
569.27,-1.17225433529985
569.28,-1.16707702293164
569.29,-1.16178163378637
569.3,-1.1563658043888
569.31,-1.15082721624362
569.32,-1.14516359982026
569.33,-1.13937273849837
569.34,-1.13345247246482
569.35,-1.12740070256113
569.36,-1.12121539407428
569.37,-1.11489458046673
569.38,-1.10843636704139
569.39,-1.10183893453638
569.4,-1.09510054264506
569.41,-1.0882195334579
569.42,-1.08119433481995
569.43,-1.07402346360169
569.44,-1.06670552887741
569.45,-1.05923923500849
569.46,-1.0516233846265
569.47,-1.04385688151275
569.48,-1.03593873337069
569.49,-1.02786805448755
569.5,-1.01964406828151
569.51,-1.01126610973129
569.52,-1.00273362768465
569.53,-0.994046187043814
569.54,-0.985203470822877
569.55,-0.976205282076755
569.56,-0.96705154569766
569.57,-0.957742310076405
569.58,-0.948277748628219
569.59,-0.93865816117772
569.6,-0.928883975204717
569.61,-0.918955746945783
569.62,-0.908874162352682
569.63,-0.898640037903853
569.64,-0.8882543212697
569.65,-0.877718091828803
569.66,-0.867032561035805
569.67,-0.856199072638749
569.68,-0.845219102745994
569.69,-0.834094259742277
569.7,-0.82282628405453
569.71,-0.811417047764553
569.72,-0.79986855407263
569.73,-0.788182936609471
569.74,-0.776362458598097
569.75,-0.764409511866614
569.76,-0.75232661571155
569.77,-0.740116415614491
569.78,-0.727781681811555
569.79,-0.715325307718375
569.8,-0.70275030821158
569.81,-0.69005981776836
569.82,-0.677257088465948
569.83,-0.664345487844794
569.84,-0.65132849663426
569.85,-0.638209706346588
569.86,-0.624992816739885
569.87,-0.611681633153843
569.88,-0.598280063719318
569.89,-0.584792116447534
569.9,-0.571221896199287
569.91,-0.557573601539546
569.92,-0.543851521479413
569.93,-0.530060032110355
569.94,-0.516203593133072
569.95,-0.502286744286648
569.96,-0.48831410167884
569.97,-0.474290354025787
569.98,-0.460220258801487
569.99,-0.446108638303988
570,-0.431960375640932
570.01,-0.417780410639937
570.02,-0.403573735688467
570.03,-0.389345391506814
570.04,-0.375100462860369
570.05,-0.360844074214734
570.06,-0.346581385339263
570.07,-0.332317586864132
570.08,-0.318057895795821
570.09,-0.303807550994202
570.1,-0.289571808620536
570.11,-0.2753559375574
570.12,-0.261165214807447
570.13,-0.247004920876581
570.14,-0.232880335145831
570.15,-0.218796731237915
570.16,-0.20475937238287
570.17,-0.190773506789057
570.18,-0.176844363023935
570.19,-0.162977145409618
570.2,-0.149177029440283
570.21,-0.135449157223271
570.22,-0.121798632952478
570.23,-0.108230518416941
570.24,-0.0947498285504256
570.25,-0.0813615270270639
570.26,-0.0680705219075859
570.27,-0.0548816613416622
570.28,-0.0417997293307144
570.29,-0.028829441555896
570.3,-0.0159754412762224
570.31,-0.0032422953014386
570.32,0.00936550995634683
570.33,0.02184357234698
570.34,0.0341875777595378
570.35,0.0463933038072275
570.36,0.0584566234160052
570.37,0.070373508313208
570.38,0.0821400324130332
570.39,0.0937523750931262
570.4,0.105206824361302
570.41,0.116499779906571
570.42,0.127627756032713
570.43,0.138587384470591
570.44,0.149375417066464
570.45,0.159988728342288
570.46,0.170424317927876
570.47,0.180679312859104
570.48,0.190750969742365
570.49,0.200636676780986
570.5,0.210333955663479
570.51,0.219840463310113
570.52,0.229153993476798
570.53,0.238272478214501
570.54,0.247193989182831
570.55,0.255916738816701
570.56,0.264439081344438
570.57,0.272759513657349
570.58,0.280876676028851
570.59,0.288789352684123
570.6,0.296496472218308
570.61,0.303997107864559
570.62,0.311290477610698
570.63,0.318375944165332
570.64,0.325253014773888
570.65,0.331921340884606
570.66,0.338380717665549
570.67,0.344631083373396
570.68,0.350672518575146
570.69,0.356505245223671
570.7,0.362129625588982
570.71,0.36754616104651
570.72,0.372755490724185
570.73,0.377758390009902
570.74,0.382555768921981
570.75,0.387148670344841
570.76,0.39153826813114
570.77,0.395725865074641
570.78,0.399712890755249
570.79,0.403500899259291
570.8,0.407091566778236
570.81,0.410486689088702
570.82,0.413688178917677
570.83,0.416698063194348
570.84,0.41951848019541
570.85,0.422151676583989
570.86,0.424600004347619
570.87,0.426865917639682
570.88,0.428951969526867
570.89,0.430860808647438
570.9,0.432595175784428
570.91,0.434157900357873
570.92,0.435551896840855
570.93,0.436780161102531
570.94,0.437845766684619
570.95,0.438751861013712
570.96,0.439501661555923
570.97,0.440098451917353
570.98,0.440545577895446
570.99,0.44084644348615
571,0.441004506851718
571.01,0.441023276253615
571.02,0.440906305956053
571.03,0.440657192104523
571.04,0.440279568584365
571.05,0.439777102864335
571.06,0.439153491830673
571.07,0.438412457615203
571.08,0.437557743424406
571.09,0.43659310937196
571.1,0.435522328322153
571.11,0.434349181747156
571.12,0.433077455603884
571.13,0.431710936235054
571.14,0.430253406299105
571.15,0.428708640733835
571.16,0.427080402758546
571.17,0.425372439918745
571.18,0.423588480178503
571.19,0.421732228064901
571.2,0.419807360868373
571.21,0.417817524903782
571.22,0.415766331836691
571.23,0.413657355077927
571.24,0.411494126251757
571.25,0.409280131740001
571.26,0.407018809308211
571.27,0.404713544815069
571.28,0.402367669010162
571.29,0.399984454423447
571.3,0.397567112349248
571.31,0.395118789928485
571.32,0.392642567331871
571.33,0.390141455047228
571.34,0.387618391274014
571.35,0.385076239426655
571.36,0.382517785750894
571.37,0.37994573705426
571.38,0.377362718552985
571.39,0.374771271838206
571.4,0.37217385296259
571.41,0.369572830649855
571.42,0.366970484628044
571.43,0.364369004088418
571.44,0.361770486271677
571.45,0.359176935181893
571.46,0.356590260429333
571.47,0.354012276203346
571.48,0.351444700375738
571.49,0.348889153734803
571.5,0.346347159350871
571.51,0.343820142073163
571.52,0.341309428157879
571.53,0.33881624502782
571.54,0.336341721162733
571.55,0.333886886119556
571.56,0.331452670683308
571.57,0.329039907145785
571.58,0.32664932971282
571.59,0.324281575038118
571.6,0.321937182882079
571.61,0.319616596895497
571.62,0.317320165524409
571.63,0.315048143036615
571.64,0.312800690666353
571.65,0.310577877875659
571.66,0.308379683730278
571.67,0.306205998387949
571.68,0.304056624695845
571.69,0.301931279895585
571.7,0.299829597432447
571.71,0.297751128866139
571.72,0.295695345880384
571.73,0.293661642387557
571.74,0.29164933672621
571.75,0.289657673947382
571.76,0.287685828186534
571.77,0.285732905117754
571.78,0.283797944486796
571.79,0.281879922718599
571.8,0.279977755596306
571.81,0.278090301007677
571.82,0.276216361754629
571.83,0.274354688422844
571.84,0.272503982306286
571.85,0.270662898383093
571.86,0.268830048339452
571.87,0.267004003635586
571.88,0.26518329861101
571.89,0.263366433624189
571.9,0.26155187822292
571.91,0.259738074339894
571.92,0.257923439510523
571.93,0.256106370107841
571.94,0.254285244589838
571.95,0.252458426756328
571.96,0.250624269009133
571.97,0.248781115612398
571.98,0.246927305948706
571.99,0.245061177766097
572,0.243181070411908
572.01,0.241285328049857
572.02,0.239372302854982
572.03,0.237440358183245
572.04,0.235487871711054
572.05,0.233513238541351
572.06,0.231514874271025
572.07,0.229491218017218
572.08,0.227440735397466
572.09,0.225361921460405
572.1,0.223253303562892
572.11,0.221113444190949
572.12,0.218940943719038
572.13,0.216734443106376
572.14,0.214492626525312
572.15,0.212214223919074
572.16,0.20989801348614
572.17,0.207542824086802
572.18,0.205147537570886
572.19,0.202711091021833
572.2,0.200232478916056
572.21,0.197710755193702
572.22,0.19514503523882
572.23,0.192534497767349
572.24,0.189878386619053
572.25,0.187176012452602
572.26,0.184426754341376
572.27,0.181630061268394
572.28,0.178785453518283
572.29,0.175892523964721
572.3,0.172950939252981
572.31,0.169960440874272
572.32,0.166920846133238
572.33,0.163832049005633
572.34,0.160694020886061
572.35,0.157506811225544
572.36,0.154270548057577
572.37,0.150985438412732
572.38,0.147651768621802
572.39,0.144269904506689
572.4,0.140840291459531
572.41,0.137363454410467
572.42,0.133839997683962
572.43,0.130270604744394
572.44,0.126656037831444
572.45,0.122997137486267
572.46,0.119294821969163
572.47,0.115550086569774
572.48,0.111764002811275
572.49,0.107937717549688
572.5,0.104072451969662
572.51,0.100169500478873
572.52,0.0962302295018723
572.53,0.0922560761762323
572.54,0.0882485469522401
572.55,0.0842092160985796
572.56,0.0801397241162407
572.57,0.076041776062607
572.58,0.071917139789059
572.59,0.067767644093424
572.6,0.0635951767907668
572.61,0.059401682705427
572.62,0.0551891615864367
572.63,0.0509596659497672
572.64,0.0467152988504711
